City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
227,Taoudenni,ML,2021-06-03 22:11:06,22.6783,-3.9836,102.61,9,56,5.61,broken clouds
228,Chuy,UY,2021-06-03 22:11:07,-33.6971,-53.4616,52.16,64,40,7.14,scattered clouds
229,Realeza,BR,2021-06-03 22:11:09,-25.7689,-53.5325,71.73,65,67,1.95,broken clouds
230,Kununurra,AU,2021-06-03 22:11:10,-15.7667,128.7333,73.38,53,40,5.75,scattered clouds
231,Skjervoy,NO,2021-06-03 22:11:11,70.0311,20.9714,51.31,67,14,3.8,few clouds
232,Tuatapere,NZ,2021-06-03 22:11:14,-46.1333,167.6833,49.82,84,89,8.05,overcast clouds
233,Praia Da Vitoria,PT,2021-06-03 22:11:15,38.7333,-27.0667,62.76,76,67,6.87,broken clouds
234,Touros,BR,2021-06-03 22:11:16,-5.1989,-35.4608,77.9,74,20,12.46,few clouds
235,Daryapur,IN,2021-06-03 22:11:18,20.9333,77.3333,85.95,51,99,6.29,overcast clouds
236,Tura,IN,2021-06-03 22:06:56,25.5198,90.2201,73.87,93,1,4.97,moderate rain
237,Tessalit,ML,2021-06-03 22:11:21,20.1986,1.0114,98.06,8,68,7.87,broken clouds
238,Saint-Georges,GD,2021-06-03 22:11:23,12.0564,-61.7485,82.08,74,20,19.57,few clouds
239,Rio Gallegos,AR,2021-06-03 22:11:24,-51.6226,-69.2181,37.45,93,90,3.44,light rain
240,Provideniya,RU,2021-06-03 22:11:25,64.3833,-173.3,35.71,69,75,13.42,broken clouds
241,Poum,NC,2021-06-03 22:11:27,-20.2333,164.0167,74.43,64,93,12.57,overcast clouds
242,Byron Bay,AU,2021-06-03 22:11:28,-28.65,153.6167,61.72,71,0,10.83,clear sky
243,Xichang,CN,2021-06-03 22:11:30,27.8964,102.2634,56.12,82,100,1.39,light rain
244,Coahuayana,MX,2021-06-03 22:11:32,18.7333,-103.6833,92.68,52,60,7.85,broken clouds
245,Norman Wells,CA,2021-06-03 22:11:33,65.282,-126.8329,62.06,56,81,6.2,broken clouds
246,Banikoara,BJ,2021-06-03 22:07:06,11.2985,2.4386,88.74,38,2,5.12,clear sky
247,Antofagasta,CL,2021-06-03 22:11:35,-23.65,-70.4,60.08,80,52,2.44,broken clouds
248,Kruisfontein,ZA,2021-06-03 22:11:37,-34.0033,24.7314,48.83,70,11,6.17,few clouds
249,Ascension,US,2021-06-03 22:11:38,30.2169,-90.9001,82.99,84,90,9.22,overcast clouds
250,Etchoropo,MX,2021-06-03 22:11:39,26.7667,-109.6667,105.42,30,0,14.25,clear sky
251,Ottumwa,US,2021-06-03 22:11:41,41.02,-92.4113,88.34,32,1,7.76,clear sky
252,Shenjiamen,CN,2021-06-03 22:11:42,29.9576,122.298,66.31,91,100,13.4,light rain
253,Gao,ML,2021-06-03 22:07:21,16.6362,1.637,96.53,11,73,6.91,broken clouds
254,Todos Santos,MX,2021-06-03 22:11:46,23.45,-110.2167,94.01,48,0,6.44,clear sky
255,Takoradi,GH,2021-06-03 22:08:43,4.8845,-1.7554,80.13,85,36,8.1,scattered clouds
256,Ewa Beach,US,2021-06-03 22:11:48,21.3156,-158.0072,87.75,51,90,12.66,overcast clouds
257,Teknaf,BD,2021-06-03 22:11:49,20.8624,92.3058,81.54,87,84,4.18,broken clouds
258,Khash,IR,2021-06-03 22:11:52,28.2211,61.2158,79.83,11,0,0.74,clear sky
259,Vila Franca Do Campo,PT,2021-06-03 22:11:53,37.7167,-25.4333,63.01,77,60,4.14,broken clouds
260,Miri,MY,2021-06-03 22:11:55,4.4148,114.0089,77.31,94,99,4.45,overcast clouds
261,Kerrobert,CA,2021-06-03 22:11:56,51.9168,-109.1348,92.14,21,5,11.65,clear sky
262,Tahoua,NE,2021-06-03 22:11:57,14.8888,5.2692,94.51,17,46,9.62,scattered clouds
263,Birjand,IR,2021-06-03 22:11:58,32.8663,59.2211,72.07,14,0,9.22,clear sky
264,Nawashahr,IN,2021-06-03 22:12:00,31.1167,76.1333,81.0,44,15,4.14,few clouds
265,Monrovia,LR,2021-06-03 22:10:31,6.3005,-10.7969,81.12,81,100,8.14,overcast clouds
266,Kaitangata,NZ,2021-06-03 22:12:02,-46.2817,169.8464,50.94,83,100,3.11,overcast clouds
267,Esperance,AU,2021-06-03 22:12:04,-33.8667,121.9,56.1,81,0,10.49,clear sky
268,Talnakh,RU,2021-06-03 22:12:05,69.4865,88.3972,32.56,99,100,5.08,light snow
269,Alofi,NU,2021-06-03 22:12:08,-19.0595,-169.9187,76.89,94,90,5.75,light rain
270,Husavik,IS,2021-06-03 22:12:09,66.0449,-17.3389,50.0,65,100,1.74,overcast clouds
271,Jardim,BR,2021-06-03 22:08:54,-21.4803,-56.1381,78.73,40,19,1.48,few clouds
272,Mandera,KE,2021-06-03 22:12:11,3.9366,41.867,79.99,58,22,20.92,few clouds
273,Plettenberg Bay,ZA,2021-06-03 22:12:13,-34.0527,23.3716,55.09,66,33,4.29,scattered clouds
274,Paso De Los Toros,UY,2021-06-03 22:10:26,-32.8167,-56.5167,57.94,70,71,8.28,broken clouds
275,Itaituba,BR,2021-06-03 22:12:15,-4.2761,-55.9836,81.12,69,33,3.31,light rain
276,Krasnyy Chikoy,RU,2021-06-03 22:12:17,50.3643,108.7512,48.4,93,71,2.64,broken clouds
277,Beloha,MG,2021-06-03 22:12:18,-25.1667,45.05,67.14,90,100,5.59,overcast clouds
278,Cap Malheureux,MU,2021-06-03 22:12:19,-19.9842,57.6142,74.46,74,25,8.01,light rain
279,Chumikan,RU,2021-06-03 22:12:21,54.7183,135.315,35.44,97,100,6.96,overcast clouds
280,Eirunepe,BR,2021-06-03 22:11:44,-6.6603,-69.8736,81.0,73,82,1.81,broken clouds
281,Severo-Kurilsk,RU,2021-06-03 22:12:23,50.6789,156.125,44.83,76,52,10.16,broken clouds
282,Palaikastron,GR,2021-06-03 22:12:24,35.2,26.25,66.47,72,0,14.23,clear sky
283,Ponta Delgada,PT,2021-06-03 22:12:26,37.7333,-25.6667,63.32,72,20,2.3,few clouds
284,Yambio,SS,2021-06-03 22:12:27,4.5721,28.3955,67.68,96,100,4.43,overcast clouds
285,Marsh Harbour,BS,2021-06-03 22:12:29,26.5412,-77.0636,79.25,76,47,15.35,scattered clouds
286,Cap-Aux-Meules,CA,2021-06-03 22:12:30,47.3821,-61.8597,52.07,81,100,12.33,overcast clouds
287,Hualmay,PE,2021-06-03 22:08:15,-11.0964,-77.6139,67.33,76,78,9.46,broken clouds
288,College,US,2021-06-03 22:12:33,64.8569,-147.8028,71.58,31,75,1.01,broken clouds
289,Korla,CN,2021-06-03 22:12:34,41.7597,86.1469,77.74,23,81,3.18,broken clouds
290,Umm Lajj,SA,2021-06-03 22:12:35,25.0213,37.2685,81.84,69,5,11.34,clear sky
291,Uglich,RU,2021-06-03 22:12:37,57.5275,38.3317,48.72,82,60,6.4,broken clouds
292,Mitsamiouli,KM,2021-06-03 22:12:38,-11.3847,43.2844,77.58,74,12,3.74,few clouds
293,Karasuk,RU,2021-06-03 22:12:39,53.7377,78.0403,53.33,66,20,2.53,few clouds
294,Gornyak,RU,2021-06-03 22:12:41,50.9942,81.4661,63.32,82,72,7.05,broken clouds
295,Bilma,NE,2021-06-03 22:12:42,18.6853,12.9164,94.23,11,88,3.58,overcast clouds
296,Yar-Sale,RU,2021-06-03 22:12:43,66.8333,70.8333,34.83,72,83,9.01,broken clouds
297,Mayumba,GA,2021-06-03 22:12:45,-3.432,10.6554,76.44,92,4,6.15,clear sky
298,Ararat,AM,2021-06-03 22:12:47,39.8317,44.7049,64.74,27,0,4.68,clear sky
299,Shingu,JP,2021-06-03 22:12:50,33.7333,135.9833,72.91,99,100,11.27,overcast clouds
300,Cabo San Lucas,MX,2021-06-03 22:12:46,22.8909,-109.9124,94.51,40,1,13.8,clear sky
301,Ambilobe,MG,2021-06-03 22:12:52,-13.2,49.05,68.67,89,24,2.93,few clouds
302,Shimoda,JP,2021-06-03 22:12:53,34.6667,138.95,68.11,96,100,16.44,moderate rain
303,Ixtapa,MX,2021-06-03 22:12:55,20.7,-105.2,85.23,70,90,10.36,overcast clouds
304,Linhares,BR,2021-06-03 22:12:57,-19.3911,-40.0722,69.58,86,96,3.87,overcast clouds
305,Kholm,RU,2021-06-03 22:12:58,59.2667,32.85,51.58,73,28,5.44,scattered clouds
306,Padilla,CO,2021-06-03 22:13:00,3.2204,-76.3139,83.77,75,63,0.54,broken clouds
307,Khabary,RU,2021-06-03 22:13:01,53.6259,79.5345,53.87,66,74,7.02,broken clouds
308,Candia,US,2021-06-03 22:13:02,43.0779,-71.2767,76.48,74,96,11.01,overcast clouds
309,General Roca,AR,2021-06-03 22:09:13,-39.0333,-67.5833,73.8,40,60,28.41,broken clouds
310,Tasiilaq,GL,2021-06-03 22:13:05,65.6145,-37.6368,42.96,76,79,5.21,broken clouds
311,Tilichiki,RU,2021-06-03 22:13:06,60.4667,166.1,48.72,53,54,15.05,broken clouds
312,Hobyo,SO,2021-06-03 22:13:08,5.3505,48.5268,78.28,87,69,24.79,broken clouds
313,Aklavik,CA,2021-06-03 22:13:09,68.2191,-135.0107,47.71,69,100,8.37,overcast clouds
314,Oistins,BB,2021-06-03 22:13:11,13.0667,-59.5333,82.49,61,20,18.41,few clouds
315,Sindor,RU,2021-06-03 22:13:13,62.8629,51.8905,47.07,81,2,4.45,clear sky
316,Te Anau,NZ,2021-06-03 22:13:14,-45.4167,167.7167,48.11,90,100,5.06,overcast clouds
317,Dingle,PH,2021-06-03 22:13:16,10.9995,122.6711,77.11,88,100,2.04,light rain
318,Troyes,FR,2021-06-03 22:13:18,48.3333,4.0833,66.54,94,0,0.0,clear sky
319,Homer,US,2021-06-03 22:13:19,59.6425,-151.5483,53.49,71,90,10.36,overcast clouds
320,Kavieng,PG,2021-06-03 22:13:20,-2.5744,150.7967,82.71,74,98,3.91,overcast clouds
321,Chapleau,CA,2021-06-03 22:13:22,47.8405,-83.4034,63.88,75,98,9.24,overcast clouds
322,Matay,EG,2021-06-03 22:13:24,28.419,30.7792,73.78,40,8,18.14,clear sky
323,Novaya Bryan,RU,2021-06-03 22:13:26,51.7159,108.2691,47.17,74,0,1.83,clear sky
324,Cayenne,GF,2021-06-03 22:13:27,4.9333,-52.3333,81.09,83,90,3.0,overcast clouds
325,Kerema,PG,2021-06-03 22:13:28,-7.9631,145.7785,77.4,91,98,0.29,overcast clouds
326,Sydney,AU,2021-06-03 22:08:38,-33.8679,151.2073,56.71,90,20,1.01,few clouds
327,Belyy Yar,RU,2021-06-03 22:13:31,53.6039,91.3903,62.49,77,0,3.96,clear sky
328,Vostok,RU,2021-06-03 22:13:32,46.4856,135.8833,47.48,99,100,3.69,overcast clouds
329,Christchurch,NZ,2021-06-03 22:10:11,-43.5333,172.6333,48.02,96,90,4.61,fog
330,Englehart,CA,2021-06-03 22:13:34,47.8169,-79.8664,61.36,88,75,11.83,light rain
331,Half Moon Bay,US,2021-06-03 22:08:59,37.4636,-122.4286,94.57,64,20,8.05,haze
332,Hamilton,US,2021-06-03 22:13:37,39.1834,-84.5333,73.94,88,75,1.99,light rain
333,Waingapu,ID,2021-06-03 22:13:39,-9.6567,120.2641,75.67,89,52,6.51,broken clouds
334,San Juan,AR,2021-06-03 22:13:40,-31.5375,-68.5364,79.74,32,25,4.27,scattered clouds
335,Marrakesh,MA,2021-06-03 22:13:41,31.6315,-8.0083,69.87,56,75,6.91,broken clouds
336,Lingyuan,CN,2021-06-03 22:13:43,41.24,119.4011,59.79,50,97,3.29,overcast clouds
337,Hirara,JP,2021-06-03 22:13:44,24.8,125.2833,82.67,94,75,12.66,broken clouds
338,Berlevag,NO,2021-06-03 22:13:45,70.8578,29.0864,51.26,65,6,13.09,clear sky
339,Labuhan,ID,2021-06-03 22:13:48,-6.8844,112.2051,76.84,85,78,7.31,broken clouds
340,Qandala,SO,2021-06-03 22:13:49,11.472,49.8728,88.27,60,54,4.43,broken clouds
341,Olafsvik,IS,2021-06-03 22:13:50,64.8945,-23.7142,47.82,84,100,11.83,overcast clouds
342,Guajara,BR,2021-06-03 22:13:52,-2.9667,-57.6667,75.31,95,6,3.44,clear sky
343,Pasighat,IN,2021-06-03 22:13:55,28.0667,95.3333,74.84,92,86,2.08,overcast clouds
344,Nambucca Heads,AU,2021-06-03 22:13:58,-30.65,153.0,59.0,68,1,10.22,clear sky
345,Eldorado,BR,2021-06-03 22:13:59,-23.7869,-54.2836,71.6,66,0,6.4,clear sky
346,Moron,AR,2021-06-03 22:14:00,-34.6534,-58.6198,63.99,74,87,1.99,overcast clouds
347,Kupang,ID,2021-06-03 22:14:02,-10.1667,123.5833,77.58,88,20,6.91,few clouds
348,Airai,TL,2021-06-03 22:14:03,-8.9266,125.4092,57.56,90,44,3.15,scattered clouds
349,Alyangula,AU,2021-06-03 22:14:05,-13.8483,136.4192,75.16,79,51,9.55,broken clouds
350,Eureka,US,2021-06-03 22:14:06,40.8021,-124.1637,83.68,79,47,3.0,scattered clouds
351,Namalenga,TZ,2021-06-03 22:14:07,-10.95,39.1,66.38,97,35,3.62,scattered clouds
352,Terracina,IT,2021-06-03 22:14:09,41.2863,13.2217,69.48,80,0,1.99,clear sky
353,Venado Tuerto,AR,2021-06-03 22:14:10,-33.7456,-61.9688,62.78,67,19,8.01,few clouds
354,Sokolovo,RU,2021-06-03 22:14:11,52.5318,84.7896,60.44,93,100,1.83,light rain
355,Coos Bay,US,2021-06-03 22:14:13,43.3665,-124.2179,88.86,78,90,17.27,overcast clouds
356,Kendari,ID,2021-06-03 22:14:14,-3.945,122.4989,74.75,94,100,1.32,moderate rain
357,Hofn,IS,2021-06-03 22:14:15,64.2539,-15.2082,48.61,80,98,7.85,overcast clouds
358,Gambela,ET,2021-06-03 22:14:17,8.25,34.5833,71.58,90,100,5.95,moderate rain
359,Eyl,SO,2021-06-03 22:14:18,7.9803,49.8164,79.61,80,99,16.53,overcast clouds
360,Waddan,LY,2021-06-03 22:14:19,29.1614,16.139,83.89,30,61,12.64,broken clouds
361,Geraldton,AU,2021-06-03 22:14:21,-28.7667,114.6,46.81,87,0,10.47,clear sky
362,Nago,JP,2021-06-03 22:14:22,26.5881,127.9761,83.25,91,78,13.02,broken clouds
363,Valdivia,CL,2021-06-03 22:14:23,-39.8142,-73.2459,55.49,97,100,2.62,overcast clouds
364,Cachoeira Do Sul,BR,2021-06-03 22:14:27,-30.0392,-52.8939,56.68,82,0,4.88,clear sky
365,Bull Savanna,JM,2021-06-03 22:14:28,17.8868,-77.5902,80.29,72,75,12.08,broken clouds
366,Tazovskiy,RU,2021-06-03 22:14:30,67.4667,78.7,31.35,83,56,8.93,broken clouds
367,Itarema,BR,2021-06-03 22:14:31,-2.9248,-39.9167,79.68,72,11,14.5,few clouds
368,Malysheva,RU,2021-06-03 22:14:32,57.1185,61.4035,48.18,67,0,5.23,clear sky
369,Guerrero Negro,MX,2021-06-03 22:14:34,27.9769,-114.0611,74.03,49,4,13.06,clear sky
370,Tezu,IN,2021-06-03 22:14:35,27.9167,96.1667,75.67,77,94,2.13,light rain
371,Bandarbeyla,SO,2021-06-03 22:14:36,9.4942,50.8122,79.56,81,100,17.07,overcast clouds
372,Kudahuvadhoo,MV,2021-06-03 22:14:38,2.6708,72.8944,83.23,69,98,16.82,overcast clouds
373,Port Blair,IN,2021-06-03 22:14:39,11.6667,92.75,82.74,76,100,3.87,overcast clouds
374,Nouadhibou,MR,2021-06-03 22:14:40,20.931,-17.0347,66.51,78,71,25.03,broken clouds
375,Williams Lake,CA,2021-06-03 22:14:41,52.1415,-122.1445,71.22,29,40,1.99,scattered clouds
376,Hatfield,GB,2021-06-03 22:14:43,51.7634,-0.2242,64.56,74,64,5.61,broken clouds
377,Ust-Ordynskiy,RU,2021-06-03 22:14:44,52.805,104.7508,44.44,60,0,2.68,clear sky
378,North Bend,US,2021-06-03 22:14:47,43.4065,-124.2243,77.99,78,90,17.27,overcast clouds
379,Santa Cruz,BO,2021-06-03 22:14:49,-17.8,-63.1667,76.46,83,75,7.56,broken clouds
380,Khandbari,NP,2021-06-03 22:14:50,27.3747,87.2039,69.35,85,38,2.24,scattered clouds
381,Asgabat,TM,2021-06-03 22:14:52,37.95,58.3833,84.06,42,0,6.91,clear sky
382,Carutapera,BR,2021-06-03 22:14:54,-1.195,-46.02,77.45,89,18,7.25,few clouds
383,Kharan,PK,2021-06-03 22:14:55,28.5833,65.4167,88.34,34,0,2.68,clear sky
384,Tual,ID,2021-06-03 22:14:57,-5.6667,132.75,81.75,75,64,18.9,broken clouds
385,Mar Del Plata,AR,2021-06-03 22:14:36,-38.0023,-57.5575,57.13,54,0,7.0,light rain
386,Kalmunai,LK,2021-06-03 22:14:59,7.4167,81.8167,79.29,85,100,3.0,overcast clouds
387,Clarence Town,AU,2021-06-03 22:15:00,-32.5833,151.7833,58.33,82,6,11.36,clear sky
388,Namibe,AO,2021-06-03 22:15:02,-15.1961,12.1522,70.83,80,20,3.91,few clouds
389,Dera Ghazi Khan,PK,2021-06-03 22:15:04,30.0561,70.6348,89.53,48,1,5.14,clear sky
390,Nsanje,MW,2021-06-03 22:15:06,-16.92,35.262,68.63,86,97,2.86,overcast clouds
391,Coffs Harbour,AU,2021-06-03 22:15:07,-30.3,153.1333,58.96,77,0,8.05,clear sky
392,Svetlaya,RU,2021-06-03 22:15:08,46.5389,138.3297,47.03,99,100,12.41,heavy intensity rain
393,Padang,ID,2021-06-03 22:15:10,-0.9492,100.3543,78.73,88,100,2.82,overcast clouds
394,Juba,SS,2021-06-03 22:15:11,4.8517,31.5825,72.09,78,76,3.58,broken clouds
395,Puerto Ayacucho,VE,2021-06-03 22:15:12,5.6639,-67.6236,81.59,80,77,3.18,broken clouds
396,Villarrica,PY,2021-06-03 22:15:14,-25.75,-56.4333,74.75,58,51,2.53,broken clouds
397,Yaan,NG,2021-06-03 22:15:15,7.3833,8.5667,77.76,83,52,6.08,broken clouds
398,Amahai,ID,2021-06-03 22:15:16,-3.3333,128.9167,77.5,89,100,5.39,overcast clouds
399,Bridlington,GB,2021-06-03 22:15:18,54.0831,-0.1919,60.01,93,63,5.21,broken clouds
400,Coquimbo,CL,2021-06-03 22:11:12,-29.9533,-71.3436,56.93,94,90,1.61,overcast clouds
401,Vangaindrano,MG,2021-06-03 22:15:20,-23.35,47.6,67.75,95,73,4.83,light rain
402,Genhe,CN,2021-06-03 22:15:22,50.7833,121.5167,49.62,88,100,6.87,overcast clouds
403,Gorontalo,ID,2021-06-03 22:15:23,0.5412,123.0595,74.95,92,92,2.04,overcast clouds
404,Peterhead,GB,2021-06-03 22:15:24,57.5058,-1.7981,57.11,88,78,10.58,broken clouds
405,Fare,PF,2021-06-03 22:15:26,-16.7,-151.0167,81.12,74,62,12.08,broken clouds
406,Leningradskiy,RU,2021-06-03 22:15:27,69.3833,178.4167,31.28,80,72,7.27,broken clouds
407,Motygino,RU,2021-06-03 22:15:28,58.1831,94.7592,51.17,96,100,3.2,moderate rain
408,Iwanai,JP,2021-06-03 22:15:30,42.9744,140.5089,60.85,89,100,13.67,overcast clouds
409,Kulhudhuffushi,MV,2021-06-03 22:15:31,6.6221,73.07,82.24,79,86,16.31,overcast clouds
410,Lata,PT,2021-06-03 22:15:32,40.1629,-8.3327,57.81,87,0,4.47,clear sky
411,Oranjemund,NA,2021-06-03 22:15:34,-28.55,16.4333,65.88,41,0,8.95,clear sky
412,De-Kastri,RU,2021-06-03 22:15:35,51.4667,140.7833,47.37,98,100,5.97,light rain
413,Lakselv,NO,2021-06-03 22:15:37,70.0513,24.9718,57.02,54,0,4.61,clear sky
414,Carlyle,US,2021-06-03 22:15:38,38.6103,-89.3726,83.43,63,84,5.97,broken clouds
415,Ust-Ishim,RU,2021-06-03 22:15:39,57.6935,71.1665,39.85,93,91,6.67,overcast clouds
416,Benguela,AO,2021-06-03 22:15:41,-12.5763,13.4055,73.36,88,7,3.74,clear sky
417,Bend,US,2021-06-03 22:14:34,44.0582,-121.3153,91.0,29,1,3.0,clear sky
418,Chapais,CA,2021-06-03 22:15:43,49.7834,-74.8492,71.38,44,74,10.83,broken clouds
419,Wajima,JP,2021-06-03 22:15:45,37.4,136.9,66.07,92,100,7.58,overcast clouds
420,Agadez,NE,2021-06-03 22:15:48,19.75,10.25,92.89,8,2,4.92,clear sky
421,Bahia Honda,CU,2021-06-03 22:15:49,22.9036,-83.1592,84.34,64,80,8.41,broken clouds
422,Aswan,EG,2021-06-03 22:15:51,24.0934,32.907,86.05,16,75,19.64,broken clouds
423,Manchester,GB,2021-06-03 22:14:15,53.4809,-2.2374,60.01,72,75,3.53,broken clouds
424,Tongliao,CN,2021-06-03 22:15:53,43.6125,122.2653,57.38,58,39,8.84,scattered clouds
425,Manoel Urbano,BR,2021-06-03 22:15:55,-8.8389,-69.2597,82.31,64,100,0.85,overcast clouds
426,Nanortalik,GL,2021-06-03 22:15:56,60.1432,-45.2371,36.75,86,91,13.42,overcast clouds
427,Khalkhal,IR,2021-06-03 22:15:57,37.6189,48.5258,57.99,50,8,2.8,clear sky
428,Mlonggo,ID,2021-06-03 22:15:59,-6.5333,110.7,77.31,88,75,5.61,broken clouds
429,Merritt Island,US,2021-06-03 22:13:15,28.5392,-80.672,85.26,78,40,12.66,scattered clouds
430,Fort Nelson,CA,2021-06-03 22:16:01,58.8053,-122.7002,71.19,28,75,2.3,broken clouds
431,Challapata,BO,2021-06-03 22:16:02,-18.9,-66.7667,46.44,25,46,1.59,scattered clouds
432,Isangel,VU,2021-06-03 22:16:04,-19.55,169.2667,77.11,73,40,12.91,scattered clouds
433,Inirida,CO,2021-06-03 22:16:05,3.8653,-67.9239,79.27,89,73,2.13,broken clouds
434,Sulphur Springs,US,2021-06-03 22:16:06,33.1385,-95.6011,83.98,44,1,0.0,clear sky
435,Bubaque,GW,2021-06-03 22:16:08,11.2833,-15.8333,78.53,76,57,14.74,broken clouds
436,Hongjiang,CN,2021-06-03 22:16:09,27.11,109.9956,63.0,95,100,1.32,overcast clouds
437,Pangnirtung,CA,2021-06-03 22:16:10,66.1451,-65.7125,37.4,65,90,6.91,overcast clouds
438,Weyburn,CA,2021-06-03 22:16:12,49.6668,-103.8511,95.18,14,9,8.05,clear sky
439,Ugoofaaru,MV,2021-06-03 22:16:13,5.6667,73.0,82.38,78,100,14.99,overcast clouds
440,Gorlice,PL,2021-06-03 22:16:14,49.6556,21.1604,55.96,87,74,2.37,broken clouds
441,Sitka,US,2021-06-03 22:16:16,57.0531,-135.33,48.09,87,90,8.05,moderate rain
442,Dodge City,US,2021-06-03 22:11:22,37.7528,-100.0171,84.45,36,20,1.99,few clouds
443,Grand Gaube,MU,2021-06-03 22:16:18,-20.0064,57.6608,74.37,74,25,5.01,light rain
444,Dubbo,AU,2021-06-03 22:14:21,-32.25,148.6167,51.93,93,90,5.75,overcast clouds
445,Bonavista,CA,2021-06-03 22:16:20,48.6499,-53.1147,71.6,69,55,12.06,broken clouds
446,Bartlett,US,2021-06-03 22:16:22,35.2045,-89.874,83.43,58,1,1.01,clear sky
447,Krasnoslobodsk,RU,2021-06-03 22:16:23,48.7072,44.5714,57.02,94,75,6.8,broken clouds
448,Ironton,US,2021-06-03 22:16:24,38.5368,-82.6829,75.92,87,90,6.91,moderate rain
449,Teguise,ES,2021-06-03 22:16:26,29.0605,-13.564,64.62,77,20,19.48,few clouds
450,Sambava,MG,2021-06-03 22:16:27,-14.2667,50.1667,71.15,90,77,7.58,broken clouds
451,Nome,US,2021-06-03 22:16:28,64.5011,-165.4064,36.16,60,75,19.57,broken clouds
452,Dombarovskiy,RU,2021-06-03 22:16:30,50.7587,59.5386,60.64,75,100,15.88,overcast clouds
